Word,Modal,Negative,Positive,Uncertainty,Litigious,Constraining,Superfluous,Interesting
SUCCEEDS,0,0,1,0,0,0,0,0
SUCCESS,0,0,1,0,0,0,0,0
SUCCESSES,0,0,1,0,0,0,0,0
SUCCESSFUL,0,0,1,0,0,0,0,0
SUCCESSFULLY,0,0,1,0,0,0,0,0
SUDDEN,0,0,0,1,0,0,0,0
SUDDENLY,0,0,0,1,0,0,0,0
SUE,0,1,0,0,1,0,0,0
SUED,0,1,0,0,1,0,0,0
SUES,0,1,0,0,1,0,0,0
SUFFER,0,1,0,0,0,0,0,0
SUFFERED,0,1,0,0,0,0,0,0
SUFFERING,0,1,0,0,0,0,0,0
SUFFERS,0,1,0,0,0,0,0,0
SUGGEST,3,0,0,1,0,0,0,0
SUGGESTED,0,0,0,1,0,0,0,0
SUGGESTING,0,0,0,1,0,0,0,0
SUGGESTS,3,0,0,1,0,0,0,0
SUING,0,1,0,0,1,0,0,0
SUMMONED,0,1,0,0,1,0,0,0
SUMMONING,0,1,0,0,1,0,0,0
SUMMONS,0,1,0,0,1,0,0,0
SUMMONSES,0,1,0,0,1,0,0,0
SUPERANNUATION,0,0,0,0,0,0,1,0
SUPERIOR,0,0,1,0,0,0,0,0
SUPERSEDE,0,0,0,0,1,0,0,0
SUPERSEDEAS,0,0,0,0,1,0,0,0
SUPERSEDED,0,0,0,0,1,0,0,0
SUPERSEDES,0,0,0,0,1,0,0,0
SUPERSEDING,0,0,0,0,1,0,0,0
SURETIES,0,0,0,0,1,0,0,0
SURETY,0,0,0,0,1,0,0,0
SURPASS,0,0,1,0,0,0,0,0
SURPASSED,0,0,1,0,0,0,0,0
SURPASSES,0,0,1,0,0,0,0,0
SURPASSING,0,0,1,0,0,0,0,0
SUSCEPTIBILITY,0,1,0,1,0,0,0,0
SUSCEPTIBLE,0,1,0,0,0,0,0,0
SUSPECT,0,1,0,0,0,0,0,0
SUSPECTED,0,1,0,0,0,0,0,0
SUSPECTS,0,1,0,0,0,0,0,0
SUSPEND,0,1,0,0,0,0,0,0
SUSPENDED,0,1,0,0,0,0,0,0
SUSPENDERS,0,0,0,0,0,0,0,1
SUSPENDING,0,1,0,0,0,0,0,0
SUSPENDS,0,1,0,0,0,0,0,0
SUSPENSION,0,1,0,0,0,0,0,0
SUSPENSIONS,0,1,0,0,0,0,0,0
SUSPICION,0,1,0,0,0,0,0,0
SUSPICIONS,0,1,0,0,0,0,0,0
SUSPICIOUS,0,1,0,0,0,0,0,0
SUSPICIOUSLY,0,1,0,0,0,0,0,0
SUSTAINABILITY,0,0,0,0,0,0,0,1
TAINT,0,1,0,0,0,0,0,0
TAINTED,0,1,0,0,0,0,0,0
TAINTING,0,1,0,0,0,0,0,0
TAINTS,0,1,0,0,0,0,0,0
TAMPERED,0,1,0,0,0,0,0,0
TENANTABILITY,0,0,0,0,1,0,0,0
TENDING,0,0,0,1,0,0,0,0
TENDS,2,0,0,0,0,0,0,0
TENSE,0,1,0,0,0,0,0,0
TENTATIVE,0,0,0,1,0,0,0,0
TENTATIVELY,0,0,0,1,0,0,0,0
TERMINABLE,0,0,0,0,1,0,0,0
TERMINATE,0,1,0,0,0,0,0,0
TERMINATED,0,1,0,0,0,0,0,0
TERMINATES,0,1,0,0,0,0,0,0
TERMINATING,0,1,0,0,0,0,0,0
TERMINATION,0,1,0,0,0,0,0,0
TERMINATIONS,0,1,0,0,0,0,0,0
TERMINUS,0,0,0,0,1,0,0,0
TESTAMENTARY,0,0,0,0,1,0,0,0
TESTIFY,0,1,0,0,1,0,0,0
TESTIFYING,0,1,0,0,1,0,0,0
TESTIMONY,0,0,0,0,1,0,0,0
THENCE,0,0,0,0,1,0,0,0
THENCEFORTH,0,0,0,0,1,0,0,0
THENCEFORWARD,0,0,0,0,1,0,0,0
THEREAFTER,0,0,0,0,1,0,0,0
THEREAT,0,0,0,0,1,0,0,0
THEREFROM,0,0,0,0,1,0,0,0
THEREIN,0,0,0,0,1,0,0,0
THEREINAFTER,0,0,0,0,1,0,0,0
THEREOF,0,0,0,0,1,0,0,0
THEREON,0,0,0,0,1,0,0,0
THEREOVER,0,0,0,0,1,0,0,0
THERETO,0,0,0,0,1,0,0,0
THERETOFOR,0,0,0,0,1,0,0,0
THERETOFORE,0,0,0,0,1,0,0,0
THEREUNDER,0,0,0,0,1,0,0,0
THEREUNTO,0,0,0,0,1,0,0,0
THEREUPON,0,0,0,0,1,0,0,0
THEREWITH,0,0,0,0,1,0,0,0
THESES,0,0,0,0,0,0,1,0
THREAT,0,1,0,0,0,0,0,0
THREATEN,0,1,0,0,0,0,0,0
THREATENED,0,1,0,0,0,0,0,0
THREATENING,0,1,0,0,0,0,0,0
THREATENS,0,1,0,0,0,0,0,0
THREATS,0,1,0,0,0,0,0,0
TIGHTENING,0,1,0,0,0,0,0,0
TOLERATE,0,1,0,0,0,0,0,0
TOLERATED,0,1,0,0,0,0,0,0
TOLERATES,0,1,0,0,0,0,0,0
TOLERATING,0,1,0,0,0,0,0,0
TOLERATION,0,1,0,0,0,0,0,0
TORT,0,0,0,0,1,0,0,0
TORTIOUS,0,0,0,0,1,0,0,0
TORTIOUSLY,0,0,0,0,1,0,0,0
TORTS,0,0,0,0,1,0,0,0
TORTUOUS,0,1,0,0,0,0,0,0
TORTUOUSLY,0,1,0,0,0,0,0,0
TOUCHE,0,0,0,0,0,0,0,1
TOXIC,0,0,0,0,0,0,0,1
TRAGEDIES,0,1,0,0,0,0,0,0
TRAGEDY,0,1,0,0,0,0,0,0
TRAGIC,0,1,0,0,0,0,0,0
TRAGICALLY,0,1,0,0,0,0,0,0
TRANSFEROR,0,0,0,0,1,0,0,0
TRANSFERORS,0,0,0,0,1,0,0,0
TRANSPARENCY,0,0,1,0,0,0,0,0
TRAUMA,0,0,0,0,0,0,0,1
TRAUMATIC,0,1,0,0,0,0,0,0
TREMENDOUS,0,0,1,0,0,0,0,0
TREMENDOUSLY,0,0,1,0,0,0,0,0
TROUBLE,0,1,0,0,0,0,0,0
TROUBLED,0,1,0,0,0,0,0,0
TROUBLES,0,1,0,0,0,0,0,0
TUMOR,0,0,0,0,0,0,0,1
TURBULENCE,0,1,0,1,0,0,0,0
TURMOIL,0,1,0,0,0,0,0,0
UBIQUITOUS,0,0,0,0,0,0,1,0
UNABLE,0,1,0,0,0,0,0,0
UNACCEPTABLE,0,1,0,0,0,0,0,0
UNACCEPTABLY,0,1,0,0,0,0,0,0
UNACCOUNTED,0,1,0,0,0,0,0,0
UNAMBIGUOUSLY,1,0,0,0,0,0,0,0
UNANNOUNCED,0,1,0,0,0,0,0,0
UNANTICIPATED,0,1,0,0,0,0,0,0
UNAPPEALABLE,0,0,0,0,1,0,0,0
UNAPPEALED,0,0,0,0,1,0,0,0
UNAPPROVED,0,1,0,0,0,0,0,0
UNATTRACTIVE,0,1,0,0,0,0,0,0
UNAUTHORIZED,0,1,0,0,0,0,0,0
UNAVAILABILITY,0,1,0,0,0,1,0,0
UNAVAILABLE,0,1,0,0,0,1,0,0
UNAVOIDABLE,0,1,0,0,0,0,0,0
UNAVOIDABLY,0,1,0,0,0,0,0,0
UNAWARE,0,1,0,0,0,0,0,0
UNCERTAIN,3,0,0,1,0,0,0,0
UNCERTAINLY,3,0,0,1,0,0,0,0
UNCERTAINTIES,0,0,0,1,0,0,0,0
UNCERTAINTY,0,0,0,1,0,0,0,0
UNCLEAR,0,0,0,1,0,0,0,0
UNCOLLECTABLE,0,1,0,0,0,0,0,0
UNCOLLECTED,0,1,0,0,0,0,0,0
UNCOLLECTIBILITY,0,1,0,0,0,0,0,0
UNCOLLECTIBLE,0,1,0,0,0,0,0,0
UNCOLLECTIBLES,0,1,0,0,0,0,0,0
UNCOMPETITIVE,0,1,0,0,0,0,0,0
UNCOMPLETED,0,1,0,0,0,0,0,0
UNCOMPROMISING,1,0,0,0,0,0,0,0
UNCONFIRMED,0,0,0,1,0,0,0,0
UNCONSCIONABLE,0,1,0,0,0,0,0,0
UNCONSCIONABLY,0,1,0,0,0,0,0,0
UNCONSTITUTIONAL,0,0,0,0,1,0,0,0
UNCONSTITUTIONALITY,0,0,0,0,1,0,0,0
UNCONSTITUTIONALLY,0,0,0,0,1,0,0,0
UNCONTRACTED,0,0,0,0,1,0,0,0
UNCONTROLLABLE,0,1,0,0,0,0,0,0
UNCONTROLLABLY,0,1,0,0,0,0,0,0
UNCONTROLLED,0,1,0,0,0,0,0,0
UNCORRECTED,0,1,0,0,0,0,0,0
UNCOVER,0,1,0,0,0,0,0,0
UNCOVERED,0,1,0,0,0,0,0,0
UNCOVERING,0,1,0,0,0,0,0,0
UNCOVERS,0,1,0,0,0,0,0,0
UNDECIDED,0,0,0,1,0,0,0,0
UNDEFEASED,0,0,0,0,1,0,0,0
UNDEFINED,0,0,0,1,0,0,0,0
UNDELIVERABLE,0,1,0,0,0,0,0,0
UNDELIVERED,0,1,0,0,0,0,0,0
UNDERCAPITALIZED,0,1,0,0,0,0,0,0
UNDERCUT,0,1,0,0,0,0,0,0
UNDERCUTS,0,1,0,0,0,0,0,0
UNDERCUTTING,0,1,0,0,0,0,0,0
UNDERESTIMATE,0,1,0,0,0,0,0,0
UNDERESTIMATED,0,1,0,0,0,0,0,0
UNDERESTIMATES,0,1,0,0,0,0,0,0
UNDERESTIMATING,0,1,0,0,0,0,0,0
UNDERESTIMATION,0,1,0,0,0,0,0,0
UNDERFUNDED,0,1,0,0,0,0,0,0
UNDERINSURED,0,1,0,0,0,0,0,0
UNDERMINE,0,1,0,0,0,0,0,0
UNDERMINED,0,1,0,0,0,0,0,0
UNDERMINES,0,1,0,0,0,0,0,0
UNDERMINING,0,1,0,0,0,0,0,0
UNDERPAID,0,1,0,0,0,0,0,0
UNDERPAYMENT,0,1,0,0,0,0,0,0
UNDERPAYMENTS,0,1,0,0,0,0,0,0
UNDERPAYS,0,1,0,0,0,0,0,0
UNDERPERFORM,0,1,0,0,0,0,0,0
UNDERPERFORMANCE,0,1,0,0,0,0,0,0
UNDERPERFORMED,0,1,0,0,0,0,0,0
UNDERPERFORMING,0,1,0,0,0,0,0,0
UNDERPERFORMS,0,1,0,0,0,0,0,0
UNDERPRODUCED,0,1,0,0,0,0,0,0
UNDERPRODUCTION,0,1,0,0,0,0,0,0
UNDERREPORTING,0,1,0,0,0,0,0,0
UNDERSTATE,0,1,0,0,0,0,0,0
UNDERSTATED,0,1,0,0,0,0,0,0
UNDERSTATEMENT,0,1,0,0,0,0,0,0
UNDERSTATEMENTS,0,1,0,0,0,0,0,0
UNDERSTATES,0,1,0,0,0,0,0,0
UNDERSTATING,0,1,0,0,0,0,0,0
UNDERUTILIZATION,0,1,0,0,0,0,0,0
UNDERUTILIZED,0,1,0,0,0,0,0,0
UNDESIGNATED,0,0,0,1,0,0,0,0
UNDESIRABLE,0,1,0,0,0,0,0,0
UNDESIRED,0,1,0,0,0,0,0,0
UNDETECTABLE,0,0,0,1,0,0,0,0
UNDETECTED,0,1,0,0,0,0,0,0
UNDETERMINABLE,0,0,0,1,0,0,0,0
UNDETERMINED,0,1,0,1,0,0,0,0
UNDISCHARGED,0,0,0,0,1,0,0,0
UNDISCLOSED,0,1,0,0,0,0,0,0
UNDISPUTED,1,0,0,0,0,0,0,0
UNDOCUMENTED,0,1,0,1,0,0,0,0
UNDOUBTEDLY,1,0,0,0,0,0,0,0
UNDUE,0,1,0,0,0,0,0,0
UNDULY,0,1,0,0,0,0,0,0
UNECONOMIC,0,1,0,0,0,0,0,0
UNECONOMICAL,0,1,0,0,0,0,0,0
UNECONOMICALLY,0,1,0,0,0,0,0,0
UNEMPLOYED,0,1,0,0,0,0,0,0
UNEMPLOYMENT,0,1,0,0,0,0,0,0
UNENCUMBER,0,0,0,0,1,0,0,0
UNENCUMBERED,0,0,0,0,1,0,0,0
UNENFORCEABILITY,0,0,0,0,1,0,0,0
UNENFORCEABLE,0,0,0,0,1,0,0,0
UNEQUIVOCAL,1,0,0,0,0,0,0,0
UNEQUIVOCALLY,1,0,0,0,0,0,0,0
UNETHICAL,0,1,0,0,0,0,0,0
UNETHICALLY,0,1,0,0,0,0,0,0
UNEXCUSED,0,1,0,0,0,0,0,0
UNEXPECTED,0,1,0,1,0,0,0,0
UNEXPECTEDLY,0,1,0,1,0,0,0,0
UNFAIR,0,1,0,0,0,0,0,0
UNFAIRLY,0,1,0,0,0,0,0,0
UNFAMILIAR,0,0,0,1,0,0,0,0
UNFAMILIARITY,0,0,0,1,0,0,0,0
UNFAVORABILITY,0,1,0,0,0,0,0,0
UNFAVORABLE,0,1,0,0,0,0,0,0
UNFAVORABLY,0,1,0,0,0,0,0,0
UNFAVOURABLE,0,1,0,0,0,0,0,0
UNFEASIBLE,0,1,0,0,0,0,0,0
UNFIT,0,1,0,0,0,0,0,0
UNFITNESS,0,1,0,0,0,0,0,0
UNFORECASTED,0,0,0,1,0,0,0,0
UNFORESEEABLE,0,1,0,0,0,0,0,0
UNFORESEEN,0,1,0,0,0,0,0,0
UNFORSEEN,0,1,0,1,0,0,0,0
UNFORTUNATE,0,1,0,0,0,0,0,0
UNFORTUNATELY,0,1,0,0,0,0,0,0
UNFOUNDED,0,1,0,0,0,0,0,0
UNFRIENDLY,0,1,0,0,0,0,0,0
UNFULFILLED,0,1,0,0,0,0,0,0
UNFUNDED,0,1,0,0,0,0,0,0
UNGUARANTEED,0,0,0,1,0,0,0,0
UNHEDGED,0,0,0,1,0,0,0,0
UNIDENTIFIABLE,0,0,0,1,0,0,0,0
UNIDENTIFIED,0,0,0,1,0,0,0,0
UNINSURED,0,1,0,0,0,0,0,0
UNINTENDED,0,1,0,0,0,0,0,0
UNINTENTIONAL,0,1,0,0,0,0,0,0
UNINTENTIONALLY,0,1,0,0,0,0,0,0
UNJUST,0,1,0,0,0,0,0,0
UNJUSTIFIABLE,0,1,0,0,0,0,0,0
UNJUSTIFIABLY,0,1,0,0,0,0,0,0
UNJUSTIFIED,0,1,0,0,0,0,0,0
UNJUSTLY,0,1,0,0,0,0,0,0
UNKNOWING,0,1,0,0,0,0,0,0
UNKNOWINGLY,0,1,0,0,0,0,0,0
UNKNOWN,0,0,0,1,0,0,0,0
UNKNOWNS,0,0,0,1,0,0,0,0
UNLAWFUL,0,1,0,0,1,0,0,0
UNLAWFULLY,0,1,0,0,1,0,0,0
UNLAWFULNESS,0,0,0,0,1,0,0,0
UNLICENSED,0,1,0,0,0,0,0,0
UNLIQUIDATED,0,1,0,0,0,0,0,0
UNMARKETABLE,0,1,0,0,0,0,0,0
UNMATCHED,0,0,1,0,0,0,0,0
UNMERCHANTABLE,0,1,0,0,0,0,0,0
UNMERITORIOUS,0,1,0,0,0,0,0,0
UNNECESSARILY,0,1,0,0,0,0,0,0
UNNECESSARY,0,1,0,0,0,0,0,0
UNNEEDED,0,1,0,0,0,0,0,0
UNOBSERVABLE,0,0,0,1,0,0,0,0
UNOBTAINABLE,0,1,0,0,0,0,0,0
UNOCCUPIED,0,1,0,0,0,0,0,0
UNPAID,0,1,0,0,0,0,0,0
UNPARALLELED,1,0,1,0,0,0,0,0
UNPERFORMED,0,1,0,0,0,0,0,0
UNPLANNED,0,1,0,1,0,0,0,0
UNPOPULAR,0,1,0,0,0,0,0,0
UNPREDICTABILITY,0,1,0,1,0,0,0,0
UNPREDICTABLE,0,1,0,1,0,0,0,0
UNPREDICTABLY,0,1,0,1,0,0,0,0
UNPREDICTED,0,1,0,1,0,0,0,0
UNPRODUCTIVE,0,1,0,0,0,0,0,0
UNPROFITABILITY,0,1,0,0,0,0,0,0
UNPROFITABLE,0,1,0,0,0,0,0,0
UNPROVED,0,0,0,1,0,0,0,0
UNPROVEN,0,0,0,1,0,0,0,0
UNQUALIFIED,0,1,0,0,0,0,0,0
UNQUANTIFIABLE,0,0,0,1,0,0,0,0
UNQUANTIFIED,0,0,0,1,0,0,0,0
UNREALISTIC,0,1,0,0,0,0,0,0
UNREASONABLE,0,1,0,0,0,0,0,0
UNREASONABLENESS,0,1,0,0,0,0,0,0
UNREASONABLY,0,1,0,0,0,0,0,0
UNRECEPTIVE,0,1,0,0,0,0,0,0
UNRECONCILED,0,0,0,1,0,0,0,0
UNRECOVERABLE,0,1,0,0,0,0,0,0
UNRECOVERED,0,1,0,0,0,0,0,0
UNREIMBURSED,0,1,0,0,0,0,0,0
UNRELIABLE,0,1,0,0,0,0,0,0
UNREMEDIATED,0,0,0,0,1,0,0,0
UNREMEDIED,0,1,0,0,0,0,0,0
UNREPORTED,0,1,0,0,0,0,0,0
UNRESOLVED,0,1,0,0,0,0,0,0
UNREST,0,1,0,0,0,0,0,0
UNSAFE,0,1,0,0,0,0,0,0
UNSALABLE,0,1,0,0,0,0,0,0
UNSALEABLE,0,1,0,0,0,0,0,0
UNSATISFACTORY,0,1,0,0,0,0,0,0
UNSATISFIED,0,1,0,0,0,0,0,0
UNSAVORY,0,1,0,0,0,0,0,0
UNSCHEDULED,0,1,0,0,0,0,0,0
UNSEASONABLE,0,0,0,1,0,0,0,0
UNSEASONABLY,0,0,0,1,0,0,0,0
UNSELLABLE,0,1,0,0,0,0,0,0
UNSETTLED,0,0,0,1,0,0,0,0
UNSOLD,0,1,0,0,0,0,0,0
UNSOUND,0,1,0,0,0,0,0,0
UNSPECIFIC,0,0,0,1,0,0,0,0
UNSPECIFIED,0,0,0,1,0,0,0,0
UNSTABILIZED,0,1,0,0,0,0,0,0
UNSTABLE,0,1,0,0,0,0,0,0
UNSTAYED,0,0,0,0,1,0,0,0
UNSUBSTANTIATED,0,1,0,0,0,0,0,0
UNSUCCESSFUL,0,1,0,0,0,0,0,0
UNSUCCESSFULLY,0,1,0,0,0,0,0,0
UNSUITABILITY,0,1,0,0,0,0,0,0
UNSUITABLE,0,1,0,0,0,0,0,0
UNSUITABLY,0,1,0,0,0,0,0,0
UNSUITED,0,1,0,0,0,0,0,0
UNSURE,0,1,0,0,0,0,0,0
UNSURPASSED,1,0,1,0,0,0,0,0
UNSUSPECTED,0,1,0,0,0,0,0,0
UNSUSPECTING,0,1,0,0,0,0,0,0
UNSUSTAINABLE,0,1,0,0,0,0,0,0
UNTENABLE,0,1,0,0,0,0,0,0
UNTESTED,0,0,0,1,0,0,0,0
UNTIMELY,0,1,0,0,0,0,0,0
UNTO,0,0,0,0,1,0,0,0
UNTRUSTED,0,1,0,0,0,0,0,0
UNTRUTH,0,1,0,0,0,0,0,0
UNTRUTHFUL,0,1,0,0,0,0,0,0
UNTRUTHFULLY,0,1,0,0,0,0,0,0
UNTRUTHFULNESS,0,1,0,0,0,0,0,0
UNTRUTHS,0,1,0,0,0,0,0,0
UNUSABLE,0,1,0,0,0,0,0,0
UNUSUAL,0,0,0,1,0,0,0,0
UNUSUALLY,0,0,0,1,0,0,0,0
UNWANTED,0,1,0,0,0,0,0,0
UNWARRANTED,0,1,0,0,0,0,0,0
UNWELCOME,0,1,0,0,0,0,0,0
UNWILLING,0,1,0,0,0,0,0,0
UNWILLINGNESS,0,1,0,0,0,0,0,0
UNWRITTEN,0,0,0,1,0,0,0,0
UPSET,0,1,0,0,0,0,0,0
UPTURN,0,0,1,0,0,0,0,0
UPTURNS,0,0,1,0,0,0,0,0
URGENCY,0,1,0,0,0,0,0,0
URGENT,0,1,0,0,0,0,0,0
USUALLY,2,0,0,0,0,0,0,0
USURIOUS,0,1,0,0,1,0,0,0
USURP,0,1,0,0,1,0,0,0
USURPATION,0,0,0,0,1,0,0,0
USURPED,0,1,0,0,1,0,0,0
USURPING,0,1,0,0,1,0,0,0
USURPS,0,1,0,0,1,0,0,0
USURY,0,1,0,0,1,0,0,0
VACANT,0,0,0,0,0,0,0,1
VAGARIES,0,0,0,1,0,0,0,0
VAGUE,0,0,0,1,0,0,0,0
VAGUELY,0,0,0,1,0,0,0,0
VAGUENESS,0,0,0,1,0,0,0,0
VAGUENESSES,0,0,0,1,0,0,0,0
VAGUER,0,0,0,1,0,0,0,0
VAGUEST,0,0,0,1,0,0,0,0
VALUABLE,0,0,1,0,0,0,0,0
VANDALISM,0,1,0,0,0,0,0,0
VARIABILITY,0,0,0,1,0,0,0,0
VARIABLE,0,0,0,1,0,0,0,0
VARIABLES,0,0,0,1,0,0,0,0
VARIABLY,0,0,0,1,0,0,0,0
VARIANCE,0,0,0,1,0,0,0,0
VARIANCES,0,0,0,1,0,0,0,0
VARIANT,0,0,0,1,0,0,0,0
VARIANTS,0,0,0,1,0,0,0,0
VARIATION,0,0,0,1,0,0,0,0
VARIATIONS,0,0,0,1,0,0,0,0
VARIED,0,0,0,1,0,0,0,0
VARIES,0,0,0,1,0,0,0,0
VARY,0,0,0,1,0,0,0,0
VARYING,0,0,0,1,0,0,0,0
VENDEE,0,0,0,0,1,0,0,0
VENDEES,0,0,0,0,1,0,0,0
VERDICT,0,1,0,0,1,0,0,0
VERDICTS,0,1,0,0,1,0,0,0
VERSATILE,0,0,1,0,0,0,0,0
VERSATILITY,0,0,1,0,0,0,0,0
VETOED,0,1,0,0,0,0,0,0
VIATICAL,0,0,0,0,1,0,0,0
VIBRANCY,0,0,1,0,0,0,0,0
VIBRANT,0,0,1,0,0,0,0,0
VICTIMS,0,1,0,0,0,0,0,0
VIOLATE,0,1,0,0,0,0,0,0
VIOLATED,0,1,0,0,0,0,0,0
VIOLATES,0,1,0,0,0,0,0,0
VIOLATING,0,1,0,0,0,0,0,0
VIOLATION,0,1,0,0,0,0,0,0
VIOLATIONS,0,1,0,0,0,0,0,0
VIOLATIVE,0,1,0,0,1,0,0,0
VIOLATOR,0,1,0,0,0,0,0,0
VIOLATORS,0,1,0,0,0,0,0,0
VIOLENCE,0,1,0,0,0,0,0,0
VIOLENT,0,1,0,0,0,0,0,0
VIOLENTLY,0,1,0,0,0,0,0,0
VITIATE,0,1,0,0,0,0,0,0
VITIATED,0,1,0,0,0,0,0,0
VITIATES,0,1,0,0,0,0,0,0
VITIATING,0,1,0,0,0,0,0,0
VITIATION,0,1,0,0,0,0,0,0
VOIDABLE,0,0,0,0,1,0,0,0
VOIDED,0,1,0,0,1,0,0,0
VOIDING,0,1,0,0,1,0,0,0
VOLATILE,0,1,0,1,0,0,0,0
VOLATILITIES,0,0,0,1,0,0,0,0
VOLATILITY,0,1,0,1,0,0,0,0
VULNERABILITIES,0,1,0,0,0,0,0,0
VULNERABILITY,0,1,0,0,0,0,0,0
VULNERABLE,0,1,0,0,0,0,0,0
VULNERABLY,0,1,0,0,0,0,0,0
WARN,0,1,0,0,0,0,0,0
WARNED,0,1,0,0,0,0,0,0
WARNING,0,1,0,0,0,0,0,0
WARNINGS,0,1,0,0,0,0,0,0
WARNS,0,1,0,0,0,0,0,0
WARRANTEES,0,0,0,0,1,0,0,0
WARRANTOR,0,0,0,0,1,0,0,0
WASTED,0,1,0,0,0,0,0,0
WASTEFUL,0,1,0,0,0,0,0,0
WASTING,0,1,0,0,0,0,0,0
WEAK,0,1,0,0,0,0,0,0
WEAKEN,0,1,0,0,0,0,0,0
WEAKENED,0,1,0,0,0,0,0,0
WEAKENING,0,1,0,0,0,0,0,0
WEAKENS,0,1,0,0,0,0,0,0
WEAKER,0,1,0,0,0,0,0,0
WEAKEST,0,1,0,0,0,0,0,0
WEAKLY,0,1,0,0,0,0,0,0
WEAKNESS,0,1,0,0,0,0,0,0
WEAKNESSES,0,1,0,0,0,0,0,0
WHATEVER,0,0,0,0,1,0,0,0
WHATSOEVER,0,0,0,0,1,0,0,0
WHENSOEVER,0,0,0,0,1,0,0,0
WHEREABOUTS,0,0,0,0,1,0,0,0
WHEREAS,0,0,0,0,1,0,0,0
WHEREAT,0,0,0,0,1,0,0,0
WHEREBY,0,0,0,0,1,0,0,0
WHEREFORE,0,0,0,0,1,0,0,0
WHEREIN,0,0,0,0,1,0,0,0
WHEREOF,0,0,0,0,1,0,0,0
WHEREON,0,0,0,0,1,0,0,0
WHERESOEVER,0,0,0,0,0,0,1,0
WHERETO,0,0,0,0,1,0,0,0
WHEREUNDER,0,0,0,0,1,0,0,0
WHEREUPON,0,0,0,0,1,0,0,0
WHEREWITH,0,0,0,0,1,0,0,0
WHILST,0,0,0,0,0,0,1,0
WHISTLEBLOWERS,0,0,0,0,1,0,0,0
WHOMEVER,0,0,0,0,1,0,0,0
WHOMSOEVER,0,0,0,0,1,0,0,0
WHOSOEVER,0,0,0,0,1,0,0,0
WILFUL,0,0,0,0,1,0,0,0
WILL,1,0,0,0,0,0,0,0
WILLFUL,0,0,0,0,1,0,0,0
WILLFULLY,0,1,0,0,1,0,0,0
WILLFULNESS,0,0,0,0,1,0,0,0
WIN,0,0,1,0,0,0,0,0
WINNER,0,0,1,0,0,0,0,0
WINNERS,0,0,1,0,0,0,0,0
WINNING,0,0,1,0,0,0,0,0
WITNESS,0,0,0,0,1,0,0,0
WITNESSES,0,0,0,0,1,0,0,0
WORRIES,0,1,0,0,0,0,0,0
WORRY,0,1,0,0,0,0,0,0
WORRYING,0,1,0,0,0,0,0,0
WORSE,0,1,0,0,0,0,0,0
WORSEN,0,1,0,0,0,0,0,0
WORSENED,0,1,0,0,0,0,0,0
WORSENING,0,1,0,0,0,0,0,0
WORSENS,0,1,0,0,0,0,0,0
WORST,0,1,0,0,0,0,0,0
WORTHLESS,0,1,0,0,0,0,0,0
WORTHY,0,0,1,0,0,0,0,0
WOULD,2,0,0,0,0,0,0,0
WRIT,0,0,0,0,1,0,0,0
WRITEDOWN,0,1,0,0,0,0,0,0
WRITEDOWNS,0,1,0,0,0,0,0,0
WRITEOFF,0,1,0,0,0,0,0,0
WRITEOFFS,0,1,0,0,0,0,0,0
WRITS,0,0,0,0,1,0,0,0
WRONG,0,1,0,0,0,0,0,0
WRONGDOING,0,1,0,0,0,0,0,0
WRONGDOINGS,0,1,0,0,0,0,0,0
WRONGFUL,0,1,0,0,0,0,0,0
WRONGFULLY,0,1,0,0,0,0,0,0
WRONGLY,0,1,0,0,0,0,0,0
