,link,headline,summary,date
530,https://mediadecoder.blogs.nytimes.com/2012/03/01/stations-file-suit-against-dillers-internet-distribution-company/,Stations File Suit Against Diller’s Internet Distribution Company,"New York’s television stations object to Aereo’s plans to show local network affiliates to paying subscribers, circumventing the usual distribution channels like cable.",2012/03/01
965,https://thecaucus.blogs.nytimes.com/2012/03/01/obama-hits-one-fund-raising-milestone/,Obama to Hit a Fund-Raising Milestone,"With tonight’s events, Mr. Obama will have held more than 100 fund-raisers for his re-election effort.",2012/03/01
2050,https://thelede.blogs.nytimes.com/2012/03/01/in-illinois-town-scenes-of-devastation/,"In Illinois Town, Scenes of Devastation","Residents and local reporters in Harrisburg, Ill., chronicled the aftermath of the tornado that ripped through the small city early Wednesday.",2012/03/01
527,https://mediadecoder.blogs.nytimes.com/2012/03/01/nbc-news-to-expand-presence-on-radio/,NBC News to Expand Presence on Radio,"NBC News said Thursday that its radio partner, Dial Global, would soon start to distribute its radio news reports twice every hour to local stations.",2012/03/01
526,https://fifthdown.blogs.nytimes.com/2012/03/02/scouting-the-draft-alabamas-dre-kirkpatrick/,Scouting the Draft: Alabama’s Dre Kirkpatrick,Alabama’s Dre Kirkpatrick is battling Morris Claiborne of L.S.U. to be the first cornerback picked in the first round of the N.F.L. draft.,2012/03/02
2039,https://parenting.blogs.nytimes.com/2012/03/02/choosing-to-have-a-child-with-down-syndrome/,Choosing to Have a Child With Down Syndrome,I support abortion rights. I’ve had two abortions. But I have problems with the messages that often go along with prenatal testing.,2012/03/02
29,https://bats.blogs.nytimes.com/2012/03/02/cbs-and-msg-looking-into-broadcasting-dodgers/,CBS and MSG Looking Into Broadcasting Dodgers,CBS and Madison Square Garden are separately exploring the possibility of making a media rights deal with the Los Angeles Dodgers.,2012/03/02
2962,https://www.nytimes.com/2012/03/03/business/nbc-finds-a-winner-in-the-voice.html,NBC Finds a Winner in ‘The Voice’,"Having the top show on television presents a rare opportunity for any network, but especially NBC, which has been so far behind for so long.",2012/03/03
2224,https://www.nytimes.com/2012/03/04/arts/television/eugenio-derbez-stars-in-rob-and-girl-in-progress.html,A Mexican Star Stakes a Claim Above the Border,"Eugenio Derbez, a TV superstar in Mexico, has roles in the hit CBS sitcom “Rob” and the coming film “Girl in Progress.”",2012/03/04
1030,https://www.nytimes.com/2012/03/04/business/apps-let-you-supplement-the-tv-show-youre-watching.html,"The Second Screen, Trying to Complement the First","To learn more about a TV show you’re watching, you can turn to so-called second-screen apps on your smartphone or tablet. But it’s still unclear how many viewers will want to use them.",2012/03/04
584,https://artsbeat.blogs.nytimes.com/2012/03/05/once-upon-a-time-and-gcb-help-abc-in-ratings/,‘Once Upon a Time’ and ‘GCB’ Help Lift ABC,That broadcast network drew the most viewers in the 18-to-49-year-old demographic on Sunday night.,2012/03/05
2303,https://www.nytimes.com/2012/03/05/business/media/dvrs-and-streaming-prompt-a-shift-in-the-top-rated-tv-shows.html,DVRs and Streaming Prompt a Shift in the Top-Rated TV Shows,Viewers who watch prime-time television days later are becoming an essential factor in determining a show’s popularity.,2012/03/05
1811,https://www.nytimes.com/2012/03/06/movies/ralph-mcquarrie-artist-behind-star-wars-dies-at-82.html,"Ralph McQuarrie, Artist Who Helped Bring ‘Star Wars’ to Life, Dies at 82","Mr. McQuarrie transformed George Lucas’s rudimentary concepts and earliest scripts into lush, vivid images that became the visual core of the “Star Wars” saga.",2012/03/06
1809,https://mediadecoder.blogs.nytimes.com/2012/03/06/feting-marquee-names-of-the-mad-men-era/,Feting Marquee Names of the ‘Mad Men’ Era,The AMC series “Mad Men” continues to generate interest in the real-life executives who worked in advertising during the years in which the show is set.,2012/03/06
376,https://fifthdown.blogs.nytimes.com/2012/03/06/scouting-the-draft-south-carolinas-stephon-gilmore/,Scouting the Draft: South Carolina’s Stephon Gilmore,The cornerback will probably be an early second-round draft selection who can start for his N.F.L. team on Day 1.,2012/03/06
290,https://www.nytimes.com/2012/03/06/arts/television/hawaii-five-0-star-seeks-treatment.html,‘Hawaii Five-0’ Star Seeks Treatment,"Alex O’Loughlin, the star of the CBS drama “Hawaii Five-0,” will miss the production of at least one episode this month.",2012/03/06
2520,https://www.nytimes.com/2012/03/06/books/thomas-byrne-edsalls-age-of-austerity.html,Hunger Pangs as Nation’s Pie Shrinks,"In his new book, the political journalist and columnist Thomas Byrne Edsall argues that fierce partisanship is here to stay in a battle over shrinking resources.",2012/03/06
661,https://nocera.blogs.nytimes.com/2012/03/08/look-whos-predicting-doom-for-the-n-c-a-a/,Look Who’s Predicting Doom for the N.C.A.A.,"John Calipari, coach of the No. 1 ranked Kentucky Wildcats, said he’d introduce player stipends and subsidized family travel to championship games if he was “in charge of all basketball.”",2012/03/08
1064,https://www.nytimes.com/2012/03/08/garden/picture-frames-shopping-with-jake-barton.html,Picture Frames,"Mr. Barton, who heads Local Projects, a New York design studio, looks to match frames with their subject and function.",2012/03/08
352,https://artsbeat.blogs.nytimes.com/2012/03/08/idol-fares-better-as-competitors-offer-reruns/,‘Idol’ Fares Better as Competitors Offer Reruns,“American Idol” posts better numbers in the 18-to-49 crowd.,2012/03/08
3631,https://www.nytimes.com/2012/03/08/business/retirementspecial/recovering-from-a-crash-to-make-a-second-act.html,"After the Storm, the Little Nest Eggs That Couldn’t","The financial crisis of 2008 and the uncertainty that continues today have made many people radically alter their plans, but some basic principles still apply.",2012/03/08
1026,https://www.nytimes.com/2012/03/08/fender-looks-to-rock-the-public-markets/,Fender Looks to Rock the Public Markets,"On Thursday, the company, whose guitars have been plucked by the likes of the Beatles, filed for an initial public offering as it looks to raise cash and amplify its standing in the music world.",2012/03/08
297,https://mediadecoder.blogs.nytimes.com/2012/03/09/one-crime-show-gains-in-ratings-another-falls/,"One Crime Show Gains in Ratings, Another Falls","“Person of Interest” on CBS is gaining viewers, but NBC’s “Awake,” more of a psychological thriller, got disappointing ratings in its second week on the air.",2012/03/09
755,https://wordplay.blogs.nytimes.com/2012/03/09/mulligan/,Taking a Mulligan,Tricky cluing from Patrick Berry might cause you to take a mulligan.,2012/03/09
369,https://fifthdown.blogs.nytimes.com/2012/03/09/scouting-the-draft-clemsons-brandon-thompson/,Scouting the Draft: Clemson’s Brandon Thompson,The defensive tackle is being undervalued in mock drafts. He should rise before draft day and could sneak into the first round.,2012/03/09
268,https://fifthdown.blogs.nytimes.com/2012/03/10/top-10-defensive-backs-in-free-agency/,Top 10 Defensive Backs in Free Agency,"Brandon Carr, the former Chiefs cornerback, offers the best big-picture value.",2012/03/10
549,https://thecaucus.blogs.nytimes.com/2012/03/10/sunday-breakfast-menu-march-11/,"Sunday Breakfast Menu, March 11","Newt Gingrich, Rick Santorum, Robert Gibbs, Henry A. Kissinger and Vice President Joseph R. Biden Jr. are some of the guests on this week’s shows.",2012/03/10
921,http://artsbeat.blogs.nytimes.com/2012/03/11/the-lorax-stays-on-top-at-the-box-office/,'The Lorax' Stays on Top at the Box Office,"A fuzzy orange cartoon character humiliated Eddie Murphy and one of Pixar's top directors at the weekend movie box office. For the second weekend in a row, ""Dr. Seuss' The Lorax"" (Universal Pictures) -- featuring that fuzzy character and the voice of Danny DeVito -- was North America's No. 1 movie. It took in an estimated $39.1 million for a new total of about $122 million, according to Hollywood.com, which compiles box office data.",2012/03/11
1532,https://www.nytimes.com/2012/03/11/fashion/weddings/fran-drescher-strives-to-wed-gay-couples.html,"Still Dictating Orders, This Time at the Altar","Fran Drescher’s longtime — and since dissolved — marriage to her husband, who is gay, inspired her to become a minister so that she can legally join gay and lesbian couples in marriage.",2012/03/11
2491,https://www.nytimes.com/2012/03/11/us/politics/obama-campaign-plans-big-effort-to-court-women.html,Obama Plans Big Effort to Build Support Among Women,President Obama’s campaign will use the debate over the new health care law to amplify an appeal that seems to be benefiting from clashes on birth control and abortion.,2012/03/11
1363,https://www.nytimes.com/2012/03/11/us/politics/centrist-women-tell-of-disenchantment-with-gop.html,Centrist Women Tell of Disenchantment With Republicans,Some moderate Republican and independent women — a key swing group — have felt alienated by the focus in the presidential race on abortion and birth control.,2012/03/11
2925,https://fivethirtyeight.blogs.nytimes.com/2012/03/12/approval-ratings-gas-prices-and-statistical-noise/,"Approval Ratings, Gas Prices and Statistical Noise","A new Washington Post/ABC News poll shows President Obama’s approval rating falling slightly, but evidence suggests that the results are a statistical variance, and that the link between rising gas prices is unclear.",2012/03/12
544,https://mediadecoder.blogs.nytimes.com/2012/03/12/the-breakfast-meeting-what-john-carter-says-about-hollywood-and-sharing-credit-online/,"The Breakfast Meeting: What ‘John Carter’ Says About Hollywood, and Sharing Credit Online","Also, YouTube’s push into television-like video and the death of an investigative journalism legend.",2012/03/12
1987,https://www.nytimes.com/2012/03/12/us/politics/santorum-calls-romney-a-weak-candidate-for-the-gop.html,Rivals Call Romney a Weak Choice for G.O.P. Nomination,"Rick Santorum said Mitt Romney “can’t close the deal,” and Newt Gingrich called Mr. Romney the Republicans’ weakest front-runner since 1920.",2012/03/12
542,https://bits.blogs.nytimes.com/2012/03/12/intel-talking-to-networks-about-internet-tv-service/,Intel Talking to Networks About Internet TV Service,Intel has held preliminary talks with entertainment companies recently about creating a service for accessing television shows over the Internet. The chip maker envisions the service as a bundle of television channels akin to the packages of content that consumers currently get from cable and satellite television providers.,2012/03/12
1086,https://artsbeat.blogs.nytimes.com/2012/03/12/the-good-wife-revisits-some-core-themes/,‘The Good Wife’ Revisits Some Core Themes,"In Sunday night’s episode, the show’s characters grapple with office politics, promiscuity and the glass ceiling.",2012/03/12
65,https://www.nytimes.com/2012/03/12/us/jay-mcmullen-cbs-investigative-journalist-dies-at-90.html,"Jay McMullen, CBS Investigative Journalist, Dies at 90",Mr. McMullen’s 37-year career included early uses of hidden cameras and undercover reporting.,2012/03/12
398,https://thecaucus.blogs.nytimes.com/2012/03/12/poll-santorum-and-romney-remain-tied/,Poll: Santorum and Romney Remain Tied,The latest New York Times/CBS survey shows that Republican primary voters remain divided over the leading candidates.,2012/03/12
618,https://www.nytimes.com/2012/03/13/us/politics/obama-approval-rating-down-in-new-york-times-cbs-poll.html,Obama’s Rating Falls as Poll Reflects Volatility,"Despite improving job growth and an extended Republican primary, President Obama’s approval rating dropped substantially in recent weeks, according to the latest New York Times/CBS News poll.",2012/03/13
