,link,headline,summary,date
889,https://www.nytimes.com/2008/07/24/technology/24qualcomm.html,"In Settlement, Nokia Will Pay Royalties to Qualcomm","Under the terms of the agreement, Nokia can use all of Qualcomm’s patents in its mobile phones and network equipment, and in return it agreed not to use its patents against Qualcomm.",2008/07/24
592,https://www.nytimes.com/2008/07/25/us/politics/25text-obamasarkozy.html,Obama and Sarkozy’s News Conference in Paris,"The following is a transcript of Senator Barack Obama and French President Nicolas Sarkozy Press Conference in Paris, as provided by Federal News Service, Inc.",2008/07/25
11,http://tmagazine.blogs.nytimes.com/2008/07/25/for-the-moment-chef-inc/,"For the Moment | Chef, Inc.","This week's guest blogger is Laurent Vernhes, co-founder of the travel Web site Tablet Hotels. Vernhes, who was born in France and lived in half a dozen countries before settling down in Brooklyn, founded Tablet in 2000 as way of helping stylish, culturally attuned travelers find hotels to match. The site's tight edit of properties spans high and low, includes opinionated commentary and ratings, and is showcased annually in a hardcover guide. Read Vernhes's previous posts here.",2008/07/25
67,http://dealbook.nytimes.com/2008/07/25/harbinger-seeks-to-merge-satellite-groups/,Harbinger Seeks to Merge Satellite Groups,"Harbinger Capital plans to bid for British satellite communication firm Inmarsat, pending regulatory approval, and combine the group with its SkyTerra business, it said on Friday.",2008/07/25
1645,https://www.nytimes.com/2008/07/26/opinion/26sat1.html,Time to Regulate Big Tobacco,Congress should pass a bill this year that would give the Food and Drug Administration oversight of tobacco products.,2008/07/26
85,https://www.nytimes.com/2008/07/26/opinion/26sat4.html,Pessimism and Other Crowd Pleasers,"While Ralph Fiennes performed Samuel Beckett inside a Midtown theater, a Beckett-like crowd filled the midsummer streets of Manhattan.",2008/07/26
468,https://www.nytimes.com/2008/07/26/business/26nocera.html,Apple’s Culture of Secrecy,"Under its chief executive and founder Steven P. Jobs, Apple has created a culture of secrecy that has served it well in many ways — from new products to the health of Mr. Jobs.",2008/07/26
155,https://www.nytimes.com/2008/07/27/business/27suits.html,Start-Up Status Gone With the Skate Ramp,An online emporium of handmade goods based in Brooklyn decides to forgo the startup status and hire professional management.,2008/07/27
163,https://www.nytimes.com/2008/07/27/books/chapters/chapter-assisted-loving.html,‘Assisted Loving’,"“It’s a month after my mother has died, October 2002. My father and I have just pulled into the Mount Ararat Cemetery in Farmingdale, on the flat south shore of Long Island.”",2008/07/27
322,https://www.nytimes.com/2008/07/27/books/chapters/chapter-thrumpton-hall.html,‘Thrumpton Hall’,“ ‘Three obituaries!’ a fierce old relation wrote after my father died. ‘What on earth for! What did he ever do?’ ”,2008/07/27
172,https://www.nytimes.com/2008/07/27/nyregion/nyregionspecial2/27gunshotsli.html,Nassau System Will Pinpoint Gunfire Sites,Nassau County police offices plan to begin using sensors on top of buildings and light poles to identify the sound of a gunshot to help in shooting investigations.,2008/07/27
822,https://www.nytimes.com/2008/07/27/magazine/27wwln-medium-t.html,Prime Times,Why the best new TV shows are set in the medium’s heyday.,2008/07/27
177,https://www.nytimes.com/2008/07/27/realestate/27hunt.html,A Fondness for Bay Ridge,"Melissa and Jason white found a 1,400-square-foot home in a Brooklyn neighborhood full of the camaraderie and neighborhood feel they craved.",2008/07/27
231,https://www.nytimes.com/2008/07/27/realestate/27habi.html,"A ‘Vacation’ Place, on West 57th",Elinor Lipman once dreamed of a vacation home on Cape Cod but she ultimately found her ideal retreat at the Osborne on West 57th Street in Manhattan.,2008/07/27
805,https://www.nytimes.com/2008/07/27/books/review/Donadio-t.html,More Bang for the Book,"A growing number of writers have hit the rubber-chicken circuit. A midlist novelist might get $2,500 an appearance, while superstar historians can command as much as $40,000.",2008/07/27
583,https://www.nytimes.com/2008/07/27/nyregion/thecity/27harl.html,Cold Shoulders,"Seven years ago, amid much mutual warmth, Bill Clinton opened an office in Harlem. Today, unhappiness about the ex-president is easy to find.",2008/07/27
75,https://www.nytimes.com/2008/07/27/us/27immig.html,"After Iowa Raid, Immigrants Fuel Labor Inquiries","Following a raid at an Iowa meatpacking plant, immigrants have described pervasive labor violations that experts say could result in criminal charges.",2008/07/27
499,https://www.nytimes.com/2008/07/27/books/chapters/chapter-evening-is-the-whole-day.html,‘Evening Is the Whole Day’,"“In 1899, Appa’s grandfather sailed across the Bay of Bengal to seek his fortune under familiar masters in a strange land, leaving behind an emerald of a village on the east coast of India.”",2008/07/27
271,https://www.nytimes.com/2008/07/27/nyregion/nyregionspecial2/27RCommnj.html,The Changing Commute: Demand for Rides Soars,"Thousands of people across the metropolitan area are changing their commuting habits, using mass transit, car pools, shuttles and park-and-ride lots.",2008/07/27
1016,https://www.nytimes.com/2008/07/28/business/media/28adco.html,Leftover Ad Space? Exchanges Handle the Remnants,"Because there are usually lower fees, buying off exchanges tends to be cheaper -- though more labor-intensive -- than buying through networks.",2008/07/28
853,https://www.nytimes.com/2008/07/28/business/media/28vivi.html,A Media Powerhouse Everyone and Nobody Knows,Aviv Nevo took a modest inheritance and parlayed it into a fortune by investing in media and Internet companies.,2008/07/28
796,https://www.nytimes.com/2008/07/28/sports/golf/28pennington.html,"When Short Game Means Saving Minutes, Not Strokes","It’s said that slow play is the scourge of modern American golf, and I just want everyone to know I’m doing my part to help.",2008/07/28
60,https://www.nytimes.com/2008/07/28/washington/28memorial.html,Land Dispute Moves Memorial for 9/11 Victims Across a Pennsylvania Road,"The temporary memorial for the victims of United Flight 93, which crashed on Sept. 11 2001, is being moved across a road in Shanksville, Pa.",2008/07/28
292,https://www.nytimes.com/2008/07/29/business/29lounges.html,Another Amenity Vanishes as Carriers Shut Lounges,Airport lounges are just one of the victims of cost cutting by airlines in the United States.,2008/07/29
78,https://www.nytimes.com/2008/07/30/arts/television/30dog.html,Those Rambunctious Humans: What’s a Dog to Do?,"“Greatest American Dog” assembles a typical roster of contestants, moves them all into a big California house and pits them against one another.",2008/07/30
648,https://www.nytimes.com/2008/07/30/technology/30amazon.html,Amazon Offers Other Sites Use of Its Payment Service,The Seattle-based online retailer unveiled a new payment service that it will offer other online retailers to use on their Web sites.,2008/07/30
41,https://www.nytimes.com/2008/07/30/sports/othersports/30earnhardt.html,New Generation of Earnhardt Grabs the Wheel,"Jeffrey Earnhardt, 19, is racing in the lower-level Camping World East regional series and is being groomed as the fourth generation of his family to make it in Nascar.",2008/07/30
633,https://www.nytimes.com/2008/07/31/business/31delta.html,Delta Redoes Mileage Plan for Its Fliers,"Delta Air Lines introduced a three-tier system that will require as many as 60,000 miles for a last-minute domestic coach ticket.",2008/07/31
494,https://www.nytimes.com/2008/07/31/technology/personaltech/31pogue.html,Earpiece in Place? Listen Up,"Two companies produce small, wireless earpieces that allow for hands-free, spoken conversations between you and the Impossible Missions Force.",2008/07/31
829,https://www.nytimes.com/2008/07/31/business/media/31adco.html,A Jeweler Joins Its Friends on MySpace,Cartier is one of the first luxury brands to hang out its shingle on a social networking site.,2008/07/31
132,http://dealbook.nytimes.com/2008/07/31/bill-miller-appears-wary-on-financial-stocks/,Bill Miller Appears Wary on Financial Stocks,"Bill Miller, the Legg Mason stock picker, said on Wednesday financial stocks appear to have hit a ""capitulation low"" in mid-July, but held off endorsing them for investors.",2008/07/31
212,https://www.nytimes.com/2008/07/31/fashion/31Cyber.html,Is ‘Smart House’ Still an Oxymoron?,"A growing number of companies are specializing in simpler, universally compatible products so even technophobes can automate one room at a time with mix-and-match components.",2008/07/31
241,https://www.nytimes.com/2008/07/31/fashion/31fitness.html,Deaths Draw Attention to Triathlon Swim,"While triathlon deaths remain rare, a puzzling resemblance is beginning to present itself: all recorded deaths in the last two years have happened during the swim portion of the event.",2008/07/31
824,https://www.nytimes.com/2008/08/02/sports/golf/02golf.html,Mickelson-Singh Pairing Adds Drama to Weekend,Past tensions between Phil Mickelson and Vijay Singh could inject some drama to this weekend’s World Golf Championship event.,2008/08/02
798,https://www.nytimes.com/2008/08/02/business/02food.html,Whole Foods Looks for a Fresh Image in Lean Times,"Whole Foods Market is on a mission to revise its gold-plated image, working to convince consumers that it can be an economical place to shop.",2008/08/02
353,https://www.nytimes.com/2008/08/03/books/chapters/chapter-mercury-under-my-tongue.html,‘Mercury Under My Tongue’,"“Intelligence is all well and good, but if you want to unstick your eyelids first thing in the morning you need to forget everything you know.”",2008/08/03
645,https://www.nytimes.com/2008/08/03/realestate/03cov.html,A Glut of One-Bedroom Apartments,"The inventory of one-bedroom apartments in Manhattan grows, apparently because buyers, particularly first-timers, can’t get mortgages.",2008/08/03
374,https://www.nytimes.com/2008/08/03/books/chapters/chapter-so-long.html,‘So Long at the Fair’,"“Over, over, done and over. Finished. Jon Kepilkowski scratched his scalp with his fingernails.”",2008/08/03
665,https://www.nytimes.com/2008/08/03/automobiles/03RADIO.html,Merger Likely to Usher In a One-Radio Future,The merger of XM and Sirius satellite services may bring listeners the best of both worlds.,2008/08/03
389,https://www.nytimes.com/2008/08/03/books/chapters/chapter-three-of-us.html,‘The Three of Us’,"“This is the story of three people. It is the story of my two parents and the three of us together, but it is also the story of the tangled fairy-tale triangle, which took shape between me and my mother and the succession of solitary men who entered our lives after my father had left.”",2008/08/03
99,https://www.nytimes.com/2008/08/03/realestate/03wczo.html,A Misstep in Mansions,A plan to build houses aimed at buyers looking in the $10 million-and-up range has fallen apart after just three mansions.,2008/08/03
